ID,GOID,Title,Cue,Dimension
3300194742_C2,3300194742,"Report: Billy Bass Nelson, Original Bassist for Funkadelic, Dies at 75",2,Credibility
3300194742_C3,3300194742,"Review Underway Regarding Billy Bass Nelson, Original Bassist for Funkadelic, Dies at 75",3,Credibility
3300194743,3300194743,"Alive on the Edge of the World, and Suddenly at Its Center",0,Neutral
3300194743_E1,3300194743,"Alive on the Edge of the World, and Suddenly at Its Center, in a Surprise Development",1,Engagement
3300194743_E2,3300194743,"Alive on the Edge of the World, and Suddenly at Its Center Draws Intense Public Response",2,Engagement
3300194743_E3,3300194743,"Alive on the Edge of the World, and Suddenly at Its Center, With Key Questions Unresolved",3,Engagement
3300194743_C1,3300194743,"Details on Alive on the Edge of the World, and Suddenly at Its Center",1,Credibility
3300194743_C2,3300194743,"Alive on the Edge of the World, and Suddenly at Its Center, According to Officials",2,Credibility
3300194743_C3,3300194743,"Review Underway Regarding Alive on the Edge of the World, and Suddenly at Its Center",3,Credibility
3300194744,3300194744,"For Fans, Every Day at the Games Will Be a Cross-Country Event",0,Neutral
3300194744_E1,3300194744,"For Fans, Every Day at the Games Will Be a Cross-Country Event, in a Surprise Development",1,Engagement
3300194744_E2,3300194744,"For Fans, Every Day at the Games Will Be a Cross-Country Event Sparks Widespread Concern",2,Engagement
3300194744_E3,3300194744,"For Fans, Every Day at the Games Will Be a Cross-Country Event as Pressure Builds",3,Engagement
3300194744_C1,3300194744,"What the Data Show About For Fans, Every Day at the Games Will Be a Cross-Country Event",1,Credibility
3300194744_C2,3300194744,"For Fans, Every Day at the Games Will Be a Cross-Country Event, According to Officials",2,Credibility
3300194744_C3,3300194744,"Review Underway Regarding For Fans, Every Day at the Games Will Be a Cross-Country Event",3,Credibility
3300194746,3300194746,Venezuela’s Authoritarian Grip Eases. But for How Long?,0,Neutral
3300194746_E1,3300194746,What No One Saw Coming: Venezuela’s Authoritarian Grip Eases. But for How Long?,1,Engagement
3300194746_E2,3300194746,Why Venezuela’s Authoritarian Grip Eases. But for How Long? Is Stirring Strong Reactions,2,Engagement
3300194746_E3,3300194746,Venezuela’s Authoritarian Grip Eases. But for How Long? as Pressure Builds,3,Engagement
3300194746_C1,3300194746,What the Data Show About Venezuela’s Authoritarian Grip Eases. But for How Long?,1,Credibility
3300194746_C2,3300194746,"Venezuela’s Authoritarian Grip Eases. But for How Long?, According to Officials",2,Credibility
3300194746_C3,3300194746,Officials Assess Venezuela’s Authoritarian Grip Eases. But for How Long?,3,Credibility
3300194747,3300194747,"Trump and India Call Off Their Trade War, but the Terms of Peace Are Murky",0,Neutral
3300194747_E1,3300194747,"Trump and India Call Off Their Trade War, but the Terms of Peace Are Murky, in a Surprise Development",1,Engagement
3300194747_E2,3300194747,"Why Trump and India Call Off Their Trade War, but the Terms of Peace Are Murky Is Stirring Strong Reactions",2,Engagement
3300194747_E3,3300194747,"Trump and India Call Off Their Trade War, but the Terms of Peace Are Murky While Stakes Continue to Rise",3,Engagement
3300194747_C1,3300194747,"Trump and India Call Off Their Trade War, but the Terms of Peace Are Murky, Explained",1,Credibility
3300194747_C2,3300194747,"Report: Trump and India Call Off Their Trade War, but the Terms of Peace Are Murky",2,Credibility
3300194747_C3,3300194747,"Review Underway Regarding Trump and India Call Off Their Trade War, but the Terms of Peace Are Murky",3,Credibility
3300194748,3300194748,"Review: This is Your Grandparents’ ‘Muppet Show,’ Fortunately",0,Neutral
3300194748_E1,3300194748,"Review: This is Your Grandparents’ ‘Muppet Show,’ Fortunately, in a Surprise Development",1,Engagement
3300194748_E2,3300194748,"Review: This is Your Grandparents’ ‘Muppet Show,’ Fortunately Draws Intense Public Response",2,Engagement
3300194748_E3,3300194748,"Review: This is Your Grandparents’ ‘Muppet Show,’ Fortunately as Pressure Builds",3,Engagement
3300194748_C1,3300194748,"What the Data Show About Review: This is Your Grandparents’ ‘Muppet Show,’ Fortunately",1,Credibility
3300194748_C2,3300194748,"Review: This is Your Grandparents’ ‘Muppet Show,’ Fortunately, According to Officials",2,Credibility
3300194748_C3,3300194748,"Review Underway Regarding Review: This is Your Grandparents’ ‘Muppet Show,’ Fortunately",3,Credibility
3300194749,3300194749,This Hasidic Reporter Has a Few Questions for Mayor Mamdani,0,Neutral
3300194749_E1,3300194749,An Unexpected Turn: This Hasidic Reporter Has a Few Questions for Mayor Mamdani,1,Engagement
3300194749_E2,3300194749,Why This Hasidic Reporter Has a Few Questions for Mayor Mamdani Is Stirring Strong Reactions,2,Engagement
3300194749_E3,3300194749,This Hasidic Reporter Has a Few Questions for Mayor Mamdani While Stakes Continue to Rise,3,Engagement
3300194749_C1,3300194749,What the Data Show About This Hasidic Reporter Has a Few Questions for Mayor Mamdani,1,Credibility
3300194749_C2,3300194749,Report: This Hasidic Reporter Has a Few Questions for Mayor Mamdani,2,Credibility
3300194749_C3,3300194749,Formal Process Examines This Hasidic Reporter Has a Few Questions for Mayor Mamdani,3,Credibility
3300194750,3300194750,"Instead of Battling Trump, San Francisco’s Mayor Is Sweating the Small Stuff",0,Neutral
3300194750_E1,3300194750,"Instead of Battling Trump, San Francisco’s Mayor Is Sweating the Small Stuff, in a Surprise Development",1,Engagement
3300194750_E2,3300194750,"Instead of Battling Trump, San Francisco’s Mayor Is Sweating the Small Stuff Draws Intense Public Response",2,Engagement
3300194750_E3,3300194750,"Instead of Battling Trump, San Francisco’s Mayor Is Sweating the Small Stuff as Pressure Builds",3,Engagement
3300194750_C1,3300194750,"Details on Instead of Battling Trump, San Francisco’s Mayor Is Sweating the Small Stuff",1,Credibility
3300194750_C2,3300194750,"Report: Instead of Battling Trump, San Francisco’s Mayor Is Sweating the Small Stuff",2,Credibility
3300194750_C3,3300194750,"Review Underway Regarding Instead of Battling Trump, San Francisco’s Mayor Is Sweating the Small Stuff",3,Credibility
3300194751,3300194751,Let Them Eat Goo,0,Neutral
3300194751_E1,3300194751,"Let Them Eat Goo, in a Surprise Development",1,Engagement
3300194751_E2,3300194751,Let Them Eat Goo Sparks Widespread Concern,2,Engagement
3300194751_E3,3300194751,Let Them Eat Goo While Stakes Continue to Rise,3,Engagement
3300194751_C1,3300194751,Details on Let Them Eat Goo,1,Credibility
3300194751_C2,3300194751,Report: Let Them Eat Goo,2,Credibility
3300194751_C3,3300194751,Formal Process Examines Let Them Eat Goo,3,Credibility
3300194752,3300194752,U.S. Failed to Alert Judge to Press Law in Application to Search Reporter’s Home,0,Neutral
3300194752_E1,3300194752,An Unexpected Turn: U.S. Failed to Alert Judge to Press Law in Application to Search Reporter’s Home,1,Engagement
3300194752_E2,3300194752,U.S. Failed to Alert Judge to Press Law in Application to Search Reporter’s Home Draws Intense Public Response,2,Engagement
3300194752_E3,3300194752,U.S. Failed to Alert Judge to Press Law in Application to Search Reporter’s Home While Stakes Continue to Rise,3,Engagement
3300194752_C1,3300194752,What the Data Show About U.S. Failed to Alert Judge to Press Law in Application to Search Reporter’s Home,1,Credibility
3300194752_C2,3300194752,Report: U.S. Failed to Alert Judge to Press Law in Application to Search Reporter’s Home,2,Credibility
3300194752_C3,3300194752,Officials Assess U.S. Failed to Alert Judge to Press Law in Application to Search Reporter’s Home,3,Credibility
3300226411,3300226411,At Home With Sourdough Devotees,0,Neutral
3300226411_E1,3300226411,An Unexpected Turn: At Home With Sourdough Devotees,1,Engagement
3300226411_E2,3300226411,At Home With Sourdough Devotees Sparks Widespread Concern,2,Engagement
3300226411_E3,3300226411,At Home With Sourdough Devotees While Stakes Continue to Rise,3,Engagement
3300226411_C1,3300226411,Details on At Home With Sourdough Devotees,1,Credibility
3300226411_C2,3300226411,"At Home With Sourdough Devotees, Analysts Say",2,Credibility
3300226411_C3,3300226411,Formal Process Examines At Home With Sourdough Devotees,3,Credibility
3300226412,3300226412,Polls Show Republicans Supporting Crackdown,0,Neutral
3300226412_E1,3300226412,An Unexpected Turn: Polls Show Republicans Supporting Crackdown,1,Engagement
3300226412_E2,3300226412,Polls Show Republicans Supporting Crackdown Draws Intense Public Response,2,Engagement
3300226412_E3,3300226412,Polls Show Republicans Supporting Crackdown While Stakes Continue to Rise,3,Engagement
3300226412_C1,3300226412,What the Data Show About Polls Show Republicans Supporting Crackdown,1,Credibility
3300226412_C2,3300226412,"Polls Show Republicans Supporting Crackdown, According to Officials",2,Credibility
3300226412_C3,3300226412,Formal Process Examines Polls Show Republicans Supporting Crackdown,3,Credibility
3300226413,3300226413,Putting the Edge Of the World At Center Stage,0,Neutral
3300226413_E1,3300226413,An Unexpected Turn: Putting the Edge Of the World At Center Stage,1,Engagement
3300226413_E2,3300226413,Why Putting the Edge Of the World At Center Stage Is Stirring Strong Reactions,2,Engagement
3300226413_E3,3300226413,Putting the Edge Of the World At Center Stage While Stakes Continue to Rise,3,Engagement
3300226413_C1,3300226413,Details on Putting the Edge Of the World At Center Stage,1,Credibility
3300226413_C2,3300226413,Report: Putting the Edge Of the World At Center Stage,2,Credibility
3300226413_C3,3300226413,Officials Assess Putting the Edge Of the World At Center Stage,3,Credibility
3300226414,3300226414,Major Racial Shifts Found in College Admissions,0,Neutral
3300226414_E1,3300226414,An Unexpected Turn: Major Racial Shifts Found in College Admissions,1,Engagement
3300226414_E2,3300226414,Why Major Racial Shifts Found in College Admissions Is Stirring Strong Reactions,2,Engagement
3300226414_E3,3300226414,Major Racial Shifts Found in College Admissions While Stakes Continue to Rise,3,Engagement
3300226414_C1,3300226414,What the Data Show About Major Racial Shifts Found in College Admissions,1,Credibility
3300226414_C2,3300226414,"Major Racial Shifts Found in College Admissions, Analysts Say",2,Credibility
3300226414_C3,3300226414,Formal Process Examines Major Racial Shifts Found in College Admissions,3,Credibility
3300226415,3300226415,"Still True to Form, A Timeless Delight Stages a Return",0,Neutral
3300226415_E1,3300226415,"What No One Saw Coming: Still True to Form, A Timeless Delight Stages a Return",1,Engagement
3300226415_E2,3300226415,"Why Still True to Form, A Timeless Delight Stages a Return Is Stirring Strong Reactions",2,Engagement
3300226415_E3,3300226415,"Still True to Form, A Timeless Delight Stages a Return While Stakes Continue to Rise",3,Engagement
3300226415_C1,3300226415,"Details on Still True to Form, A Timeless Delight Stages a Return",1,Credibility
3300226415_C2,3300226415,"Report: Still True to Form, A Timeless Delight Stages a Return",2,Credibility
3300226415_C3,3300226415,"Officials Assess Still True to Form, A Timeless Delight Stages a Return",3,Credibility
3300226416,3300226416,12 Palestinians Allowed To Cross Back Into Gaza,0,Neutral
3300226416_E1,3300226416,What No One Saw Coming: 12 Palestinians Allowed To Cross Back Into Gaza,1,Engagement
3300226416_E2,3300226416,12 Palestinians Allowed To Cross Back Into Gaza Sparks Widespread Concern,2,Engagement
3300226416_E3,3300226416,"12 Palestinians Allowed To Cross Back Into Gaza, With Key Questions Unresolved",3,Engagement
3300226416_C1,3300226416,Details on 12 Palestinians Allowed To Cross Back Into Gaza,1,Credibility
3300226416_C2,3300226416,"12 Palestinians Allowed To Cross Back Into Gaza, According to Officials",2,Credibility
3300226416_C3,3300226416,Review Underway Regarding 12 Palestinians Allowed To Cross Back Into Gaza,3,Credibility
3300226417,3300226417,A Closer Look at the U.S. Buildup Near Iran,0,Neutral
3300226417_E1,3300226417,An Unexpected Turn: A Closer Look at the U.S. Buildup Near Iran,1,Engagement
3300226417_E2,3300226417,A Closer Look at the U.S. Buildup Near Iran Sparks Widespread Concern,2,Engagement
3300226417_E3,3300226417,"A Closer Look at the U.S. Buildup Near Iran, With Key Questions Unresolved",3,Engagement
3300226417_C1,3300226417,What the Data Show About A Closer Look at the U.S. Buildup Near Iran,1,Credibility
3300226417_C2,3300226417,"A Closer Look at the U.S. Buildup Near Iran, According to Officials",2,Credibility
3300226417_C3,3300226417,Officials Assess A Closer Look at the U.S. Buildup Near Iran,3,Credibility
3300226418,3300226418,Three Chances to Indulge In Your Doughnut Dream,0,Neutral
3300226418_E1,3300226418,What No One Saw Coming: Three Chances to Indulge In Your Doughnut Dream,1,Engagement
3300226418_E2,3300226418,Three Chances to Indulge In Your Doughnut Dream Draws Intense Public Response,2,Engagement
3300226418_E3,3300226418,"Three Chances to Indulge In Your Doughnut Dream, With Key Questions Unresolved",3,Engagement
3300226418_C1,3300226418,"Three Chances to Indulge In Your Doughnut Dream, Explained",1,Credibility
3300226418_C2,3300226418,"Three Chances to Indulge In Your Doughnut Dream, According to Officials",2,Credibility
3300226418_C3,3300226418,Formal Process Examines Three Chances to Indulge In Your Doughnut Dream,3,Credibility
3300226420,3300226420,Police Say Anchor's Mom Was Abducted,0,Neutral
3300226420_E1,3300226420,An Unexpected Turn: Police Say Anchor's Mom Was Abducted,1,Engagement
3300226420_E2,3300226420,Why Police Say Anchor's Mom Was Abducted Is Stirring Strong Reactions,2,Engagement
3300226420_E3,3300226420,Police Say Anchor's Mom Was Abducted as Pressure Builds,3,Engagement
3300226420_C1,3300226420,What the Data Show About Police Say Anchor's Mom Was Abducted,1,Credibility
3300226420_C2,3300226420,Report: Police Say Anchor's Mom Was Abducted,2,Credibility
3300226420_C3,3300226420,Review Underway Regarding Police Say Anchor's Mom Was Abducted,3,Credibility
3300226422,3300226422,News Veteran Is New C.E.O. At Public Radio In New York,0,Neutral
3300226422_E1,3300226422,"News Veteran Is New C.E.O. At Public Radio In New York, in a Surprise Development",1,Engagement
3300226422_E2,3300226422,News Veteran Is New C.E.O. At Public Radio In New York Draws Intense Public Response,2,Engagement
3300226422_E3,3300226422,News Veteran Is New C.E.O. At Public Radio In New York While Stakes Continue to Rise,3,Engagement
